,path,name,0-1,1-1,2-1,3-1,4-1,5-1,6-1,7-1
30,airplane/train/airplane_0289_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0289_SMPLER,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
31,airplane/train/airplane_0234_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0234_SMPLER,0.44,0.56,0.0,0.0,0.0,0.0,0.0,0.0
32,airplane/train/airplane_0111_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0111_SMPLER,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0
33,airplane/train/airplane_0415_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0415_SMPLER,0.0,0.0,0.33,0.67,0.0,0.0,0.0,0.0
34,airplane/train/airplane_0418_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0418_SMPLER,0.0,0.0,0.0,0.06,0.89,0.06,0.0,0.0
35,airplane/train/airplane_0064_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0064_SMPLER,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
36,airplane/train/airplane_0015_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0015_SMPLER,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.0
37,airplane/train/airplane_0291_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0291_SMPLER,0.0,0.76,0.24,0.0,0.0,0.0,0.0,0.0
38,airplane/train/airplane_0536_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0536_SMPLER,0.0,0.0,0.44,0.56,0.0,0.0,0.0,0.0
39,airplane/train/airplane_0062_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0062_SMPLER,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0
40,airplane/train/airplane_0210_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0210_SMPLER,0.83,0.06,0.0,0.0,0.0,0.0,0.0,0.11
41,airplane/train/airplane_0164_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0164_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
42,airplane/train/airplane_0068_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0068_SMPLER,0.0,0.0,0.0,0.76,0.24,0.0,0.0,0.0
43,airplane/train/airplane_0447_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0447_SMPLER,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.12
44,airplane/train/airplane_0112_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0112_SMPLER,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0
45,airplane/train/airplane_0345_SMPLER_centered_scaled_remeshing_iso_iter3,airplane_0345_SMPLER,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0
46,airplane/train/airplane_0046_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0046_SMPLER,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
47,airplane/train/airplane_0355_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0355_SMPLER,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
48,airplane/train/airplane_0605_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0605_SMPLER,0.0,0.0,0.0,0.0,0.0,0.69,0.31,0.0
49,airplane/train/airplane_0012_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0012_SMPLER,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.62
50,airplane/train/airplane_0461_SMPLER_centered_scaled_remeshing_iso_iter11,airplane_0461_SMPLER,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0
51,airplane/train/airplane_0383_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0383_SMPLER,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0
52,airplane/train/airplane_0190_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0190_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
53,airplane/train/airplane_0182_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0182_SMPLER,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0
54,airplane/train/airplane_0457_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0457_SMPLER,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
55,airplane/train/airplane_0373_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0373_SMPLER,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67
56,airplane/train/airplane_0288_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0288_SMPLER,0.0,0.76,0.24,0.0,0.0,0.0,0.0,0.0
57,airplane/train/airplane_0512_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0512_SMPLER,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0
58,airplane/train/airplane_0327_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0327_SMPLER,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0
59,airplane/train/airplane_0117_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0117_SMPLER,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
60,airplane/train/airplane_0358_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0358_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
61,airplane/train/airplane_0145_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0145_SMPLER,0.0,0.0,0.0,0.06,0.83,0.11,0.0,0.0
62,airplane/train/airplane_0377_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0377_SMPLER,0.0,0.0,0.0,0.0,0.0,0.11,0.83,0.06
63,airplane/train/airplane_0387_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0387_SMPLER,0.0,0.0,0.0,0.0,0.0,0.81,0.19,0.0
64,airplane/train/airplane_0063_SMPLER_centered_scaled_remeshing_iso_iter17,airplane_0063_SMPLER,0.0,0.0,0.0,0.0,0.0,0.53,0.47,0.0
65,airplane/train/airplane_0147_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0147_SMPLER,0.0,0.0,0.0,0.0,0.0,0.69,0.31,0.0
66,airplane/train/airplane_0203_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0203_SMPLER,0.0,0.0,0.0,0.0,0.0,0.88,0.12,0.0
67,airplane/train/airplane_0584_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0584_SMPLER,0.0,0.88,0.12,0.0,0.0,0.0,0.0,0.0
68,airplane/train/airplane_0228_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0228_SMPLER,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.12
69,airplane/train/airplane_0321_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0321_SMPLER,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0
70,airplane/train/airplane_0599_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0599_SMPLER,0.0,0.0,0.44,0.56,0.0,0.0,0.0,0.0
71,airplane/train/airplane_0391_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0391_SMPLER,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.53
72,airplane/train/airplane_0309_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0309_SMPLER,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
73,airplane/train/airplane_0179_SMPLER_centered_scaled_remeshing_iso_iter3,airplane_0179_SMPLER,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0
74,airplane/train/airplane_0195_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0195_SMPLER,0.0,0.88,0.12,0.0,0.0,0.0,0.0,0.0
75,airplane/train/airplane_0080_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0080_SMPLER,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
76,airplane/train/airplane_0555_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0555_SMPLER,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.53
77,airplane/train/airplane_0226_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0226_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
78,airplane/train/airplane_0137_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0137_SMPLER,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
79,airplane/train/airplane_0402_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0402_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
80,airplane/train/airplane_0438_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0438_SMPLER,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
81,airplane/train/airplane_0624_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0624_SMPLER,0.0,0.0,0.31,0.69,0.0,0.0,0.0,0.0
82,airplane/train/airplane_0224_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0224_SMPLER,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
83,airplane/train/airplane_0452_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0452_SMPLER,0.0,0.0,0.0,0.0,0.0,0.76,0.24,0.0
84,airplane/train/airplane_0538_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0538_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
85,airplane/train/airplane_0024_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0024_SMPLER,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
86,airplane/train/airplane_0033_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0033_SMPLER,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
87,airplane/train/airplane_0590_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0590_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
88,airplane/train/airplane_0247_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0247_SMPLER,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
89,airplane/train/airplane_0568_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0568_SMPLER,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0
90,airplane/train/airplane_0075_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0075_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
91,airplane/train/airplane_0054_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0054_SMPLER,0.0,0.06,0.89,0.06,0.0,0.0,0.0,0.0
92,airplane/train/airplane_0414_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0414_SMPLER,0.0,0.0,0.0,0.0,0.0,0.81,0.19,0.0
93,airplane/train/airplane_0532_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0532_SMPLER,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
94,airplane/train/airplane_0008_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0008_SMPLER,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0
95,airplane/train/airplane_0308_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0308_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
96,airplane/train/airplane_0437_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0437_SMPLER,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
97,airplane/train/airplane_0604_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0604_SMPLER,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
98,airplane/train/airplane_0378_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0378_SMPLER,0.0,0.0,0.0,0.11,0.83,0.06,0.0,0.0
99,airplane/train/airplane_0121_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0121_SMPLER,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0
100,airplane/train/airplane_0002_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0002_SMPLER,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
101,airplane/train/airplane_0354_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0354_SMPLER,0.0,0.0,0.0,0.0,0.0,0.81,0.19,0.0
102,airplane/train/airplane_0302_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0302_SMPLER,0.0,0.0,0.0,0.0,0.0,0.53,0.47,0.0
103,airplane/train/airplane_0535_SMPLER_centered_scaled_remeshing_iso_iter3,airplane_0535_SMPLER,0.0,0.0,0.0,0.11,0.83,0.06,0.0,0.0
104,airplane/train/airplane_0515_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0515_SMPLER,0.0,0.0,0.0,0.0,0.31,0.69,0.0,0.0
105,airplane/train/airplane_0388_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0388_SMPLER,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0
106,airplane/train/airplane_0158_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0158_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
107,airplane/train/airplane_0152_SMPLER_centered_scaled_remeshing_iso_iterNone,airplane_0152_SMPLER,0.0,0.0,0.0,0.0,0.0,0.11,0.83,0.06
108,airplane/train/airplane_0238_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0238_SMPLER,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
109,airplane/train/airplane_0266_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0266_SMPLER,0.0,0.0,0.06,0.83,0.11,0.0,0.0,0.0
110,airplane/train/airplane_0211_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0211_SMPLER,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
111,airplane/train/airplane_0492_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0492_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
112,airplane/train/airplane_0334_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0334_SMPLER,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
113,airplane/train/airplane_0424_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0424_SMPLER,0.0,0.0,0.0,0.0,0.0,0.81,0.19,0.0
114,airplane/train/airplane_0293_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0293_SMPLER,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
115,airplane/train/airplane_0572_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0572_SMPLER,0.0,0.0,0.0,0.0,0.0,0.11,0.83,0.06
116,airplane/train/airplane_0563_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0563_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
117,airplane/train/airplane_0350_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0350_SMPLER,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0
118,airplane/train/airplane_0466_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0466_SMPLER,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
119,airplane/train/airplane_0085_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0085_SMPLER,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
120,airplane/train/airplane_0035_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0035_SMPLER,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.81
121,airplane/train/airplane_0399_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0399_SMPLER,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0
122,airplane/train/airplane_0619_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0619_SMPLER,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
123,airplane/train/airplane_0189_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0189_SMPLER,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
124,airplane/train/airplane_0175_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0175_SMPLER,0.0,0.0,0.0,0.0,0.0,0.31,0.69,0.0
125,airplane/train/airplane_0045_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0045_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
126,airplane/train/airplane_0259_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0259_SMPLER,0.0,0.0,0.44,0.56,0.0,0.0,0.0,0.0
127,airplane/train/airplane_0606_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0606_SMPLER,0.0,0.0,0.0,0.0,0.0,0.18,0.82,0.0
128,airplane/train/airplane_0260_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0260_SMPLER,0.0,0.0,0.0,0.0,0.0,0.81,0.19,0.0
129,airplane/train/airplane_0091_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0091_SMPLER,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
130,airplane/train/airplane_0037_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0037_SMPLER,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
131,airplane/train/airplane_0250_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0250_SMPLER,0.0,0.82,0.18,0.0,0.0,0.0,0.0,0.0
132,airplane/train/airplane_0066_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0066_SMPLER,0.0,0.0,0.0,0.0,0.0,0.11,0.83,0.06
133,airplane/train/airplane_0562_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0562_SMPLER,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
134,airplane/train/airplane_0410_SMPLER_centered_scaled_remeshing_iso_iter3,airplane_0410_SMPLER,0.0,0.0,0.0,0.0,0.0,0.76,0.24,0.0
135,airplane/train/airplane_0127_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0127_SMPLER,0.0,0.06,0.89,0.06,0.0,0.0,0.0,0.0
136,airplane/train/airplane_0233_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0233_SMPLER,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25
137,airplane/train/airplane_0290_SMPLER_centered_scaled_remeshing_iso_iter3,airplane_0290_SMPLER,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0
138,airplane/train/airplane_0617_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0617_SMPLER,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
139,airplane/train/airplane_0456_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0456_SMPLER,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
140,airplane/train/airplane_0419_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0419_SMPLER,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0
141,airplane/train/airplane_0060_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0060_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
142,airplane/train/airplane_0548_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0548_SMPLER,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0
143,airplane/train/airplane_0503_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0503_SMPLER,0.0,0.76,0.24,0.0,0.0,0.0,0.0,0.0
144,airplane/train/airplane_0534_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0534_SMPLER,0.0,0.0,0.44,0.56,0.0,0.0,0.0,0.0
145,airplane/train/airplane_0105_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0105_SMPLER,0.0,0.0,0.0,0.0,0.0,0.18,0.82,0.0
146,airplane/train/airplane_0119_SMPLER_centered_scaled_remeshing_iso_iter3,airplane_0119_SMPLER,0.0,0.82,0.18,0.0,0.0,0.0,0.0,0.0
147,airplane/train/airplane_0329_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0329_SMPLER,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
148,airplane/train/airplane_0301_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0301_SMPLER,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33
149,airplane/train/airplane_0396_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0396_SMPLER,0.0,0.0,0.0,0.0,0.0,0.76,0.24,0.0
150,airplane/train/airplane_0380_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0380_SMPLER,0.0,0.0,0.0,0.0,0.33,0.67,0.0,0.0
151,airplane/train/airplane_0129_SMPLER_centered_scaled_remeshing_iso_iter3,airplane_0129_SMPLER,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
152,airplane/train/airplane_0479_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0479_SMPLER,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0
153,airplane/train/airplane_0201_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0201_SMPLER,0.0,0.0,0.0,0.0,0.0,0.81,0.19,0.0
154,airplane/train/airplane_0274_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0274_SMPLER,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
155,airplane/train/airplane_0367_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0367_SMPLER,0.0,0.76,0.24,0.0,0.0,0.0,0.0,0.0
156,airplane/train/airplane_0588_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0588_SMPLER,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
157,airplane/train/airplane_0167_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0167_SMPLER,0.0,0.0,0.0,0.11,0.83,0.06,0.0,0.0
158,airplane/train/airplane_0482_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0482_SMPLER,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
159,airplane/train/airplane_0371_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0371_SMPLER,0.0,0.0,0.0,0.0,0.0,0.81,0.19,0.0
160,airplane/train/airplane_0240_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0240_SMPLER,0.0,0.76,0.24,0.0,0.0,0.0,0.0,0.0
161,airplane/train/airplane_0036_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0036_SMPLER,0.0,0.12,0.88,0.0,0.0,0.0,0.0,0.0
162,airplane/train/airplane_0106_SMPLER_centered_scaled_remeshing_iso_iter13,airplane_0106_SMPLER,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
