,path,name,0-1,1-1,2-1,3-1,4-1,5-1,6-1,7-1
19,vase/train/vase_0336_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0336_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
20,vase/train/vase_0104_SMPLER_centered_scaled_remeshing_iso_iter4,vase_0104_SMPLER,0.0,0.0,0.0,0.72,0.28,0.0,0.0,0.0
21,vase/train/vase_0378_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0378_SMPLER,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.73
22,vase/train/vase_0084_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0084_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
23,vase/train/vase_0071_SMPLER_centered_scaled_remeshing_iso_iter6,vase_0071_SMPLER,0.0,0.0,0.29,0.71,0.0,0.0,0.0,0.0
24,vase/train/vase_0163_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0163_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
25,vase/train/vase_0400_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0400_SMPLER,0.0,0.0,0.0,0.0,0.28,0.72,0.0,0.0
26,vase/train/vase_0341_SMPLER_centered_scaled_remeshing_iso_iter11,vase_0341_SMPLER,0.0,0.0,0.0,0.0,0.0,0.71,0.29,0.0
27,vase/train/vase_0256_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0256_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
28,vase/train/vase_0280_SMPLER_centered_scaled_remeshing_iso_iter10,vase_0280_SMPLER,0.0,0.73,0.27,0.0,0.0,0.0,0.0,0.0
29,vase/train/vase_0258_SMPLER_centered_scaled_remeshing_iso_iter6,vase_0258_SMPLER,0.0,0.73,0.27,0.0,0.0,0.0,0.0,0.0
30,vase/train/vase_0229_SMPLER_centered_scaled_remeshing_iso_iter8,vase_0229_SMPLER,0.0,0.0,0.0,0.0,0.0,0.71,0.29,0.0
31,vase/train/vase_0148_SMPLER_centered_scaled_remeshing_iso_iter3,vase_0148_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
32,vase/train/vase_0028_SMPLER_centered_scaled_remeshing_iso_iter6,vase_0028_SMPLER,0.87,0.07,0.0,0.0,0.0,0.0,0.0,0.07
33,vase/train/vase_0044_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0044_SMPLER,0.0,0.0,0.0,0.05,0.9,0.05,0.0,0.0
34,vase/train/vase_0158_SMPLER_centered_scaled_remeshing_iso_iter4,vase_0158_SMPLER,0.87,0.07,0.0,0.0,0.0,0.0,0.0,0.07
35,vase/train/vase_0011_SMPLER_centered_scaled_remeshing_iso_iter6,vase_0011_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
36,vase/train/vase_0288_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0288_SMPLER,0.87,0.07,0.0,0.0,0.0,0.0,0.0,0.07
37,vase/train/vase_0141_SMPLER_centered_scaled_remeshing_iso_iter6,vase_0141_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
38,vase/train/vase_0213_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0213_SMPLER,0.0,0.0,0.29,0.71,0.0,0.0,0.0,0.0
39,vase/train/vase_0052_SMPLER_centered_scaled_remeshing_iso_iter8,vase_0052_SMPLER,0.29,0.71,0.0,0.0,0.0,0.0,0.0,0.0
40,vase/train/vase_0058_SMPLER_centered_scaled_remeshing_iso_iter4,vase_0058_SMPLER,0.0,0.0,0.0,0.72,0.28,0.0,0.0,0.0
41,vase/train/vase_0075_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0075_SMPLER,0.0,0.73,0.27,0.0,0.0,0.0,0.0,0.0
42,vase/train/vase_0024_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0024_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
43,vase/train/vase_0199_SMPLER_centered_scaled_remeshing_iso_iter10,vase_0199_SMPLER,0.0,0.0,0.0,0.72,0.28,0.0,0.0,0.0
44,vase/train/vase_0116_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0116_SMPLER,0.0,0.0,0.0,0.0,0.28,0.72,0.0,0.0
45,vase/train/vase_0381_SMPLER_centered_scaled_remeshing_iso_iter9,vase_0381_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
46,vase/train/vase_0444_SMPLER_centered_scaled_remeshing_iso_iter4,vase_0444_SMPLER,0.0,0.0,0.0,0.0,0.28,0.72,0.0,0.0
47,vase/train/vase_0421_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0421_SMPLER,0.0,0.0,0.0,0.0,0.28,0.72,0.0,0.0
48,vase/train/vase_0299_SMPLER_centered_scaled_remeshing_iso_iter6,vase_0299_SMPLER,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.71
49,vase/train/vase_0249_SMPLER_centered_scaled_remeshing_iso_iter8,vase_0249_SMPLER,0.29,0.71,0.0,0.0,0.0,0.0,0.0,0.0
50,vase/train/vase_0446_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0446_SMPLER,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.71
51,vase/train/vase_0405_SMPLER_centered_scaled_remeshing_iso_iter4,vase_0405_SMPLER,0.0,0.0,0.0,0.05,0.9,0.05,0.0,0.0
52,vase/train/vase_0096_SMPLER_centered_scaled_remeshing_iso_iter6,vase_0096_SMPLER,0.29,0.71,0.0,0.0,0.0,0.0,0.0,0.0
53,vase/train/vase_0248_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0248_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
54,vase/train/vase_0174_SMPLER_centered_scaled_remeshing_iso_iter8,vase_0174_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
55,vase/train/vase_0435_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0435_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
56,vase/train/vase_0251_SMPLER_centered_scaled_remeshing_iso_iter6,vase_0251_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
57,vase/train/vase_0440_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0440_SMPLER,0.0,0.0,0.0,0.0,0.28,0.72,0.0,0.0
58,vase/train/vase_0242_SMPLER_centered_scaled_remeshing_iso_iter11,vase_0242_SMPLER,0.0,0.0,0.0,0.0,0.28,0.72,0.0,0.0
59,vase/train/vase_0100_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0100_SMPLER,0.29,0.71,0.0,0.0,0.0,0.0,0.0,0.0
60,vase/train/vase_0123_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0123_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
61,vase/train/vase_0195_SMPLER_centered_scaled_remeshing_iso_iter9,vase_0195_SMPLER,0.0,0.0,0.0,0.05,0.9,0.05,0.0,0.0
62,vase/train/vase_0472_SMPLER_centered_scaled_remeshing_iso_iter6,vase_0472_SMPLER,0.0,0.73,0.27,0.0,0.0,0.0,0.0,0.0
63,vase/train/vase_0426_SMPLER_centered_scaled_remeshing_iso_iter4,vase_0426_SMPLER,0.0,0.0,0.29,0.71,0.0,0.0,0.0,0.0
64,vase/train/vase_0270_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0270_SMPLER,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.73
65,vase/train/vase_0466_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0466_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
66,vase/train/vase_0042_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0042_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
67,vase/train/vase_0331_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0331_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
68,vase/train/vase_0320_SMPLER_centered_scaled_remeshing_iso_iter10,vase_0320_SMPLER,0.0,0.0,0.0,0.0,0.0,0.71,0.29,0.0
69,vase/train/vase_0193_SMPLER_centered_scaled_remeshing_iso_iter3,vase_0193_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
70,vase/train/vase_0360_SMPLER_centered_scaled_remeshing_iso_iter3,vase_0360_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
71,vase/train/vase_0344_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0344_SMPLER,0.0,0.73,0.27,0.0,0.0,0.0,0.0,0.0
72,vase/train/vase_0176_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0176_SMPLER,0.0,0.73,0.27,0.0,0.0,0.0,0.0,0.0
73,vase/train/vase_0048_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0048_SMPLER,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.73
74,vase/train/vase_0187_SMPLER_centered_scaled_remeshing_iso_iter8,vase_0187_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
75,vase/train/vase_0102_SMPLER_centered_scaled_remeshing_iso_iter8,vase_0102_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
76,vase/train/vase_0121_SMPLER_centered_scaled_remeshing_iso_iter4,vase_0121_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
77,vase/train/vase_0120_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0120_SMPLER,0.29,0.71,0.0,0.0,0.0,0.0,0.0,0.0
78,vase/train/vase_0051_SMPLER_centered_scaled_remeshing_iso_iter6,vase_0051_SMPLER,0.0,0.0,0.0,0.0,0.0,0.71,0.29,0.0
79,vase/train/vase_0409_SMPLER_centered_scaled_remeshing_iso_iter4,vase_0409_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
80,vase/train/vase_0385_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0385_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
81,vase/train/vase_0035_SMPLER_centered_scaled_remeshing_iso_iter13,vase_0035_SMPLER,0.0,0.0,0.0,0.05,0.9,0.05,0.0,0.0
82,vase/train/vase_0168_SMPLER_centered_scaled_remeshing_iso_iter4,vase_0168_SMPLER,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.71
83,vase/train/vase_0424_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0424_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
84,vase/train/vase_0017_SMPLER_centered_scaled_remeshing_iso_iter9,vase_0017_SMPLER,0.0,0.0,0.0,0.05,0.9,0.05,0.0,0.0
85,vase/train/vase_0338_SMPLER_centered_scaled_remeshing_iso_iter8,vase_0338_SMPLER,0.0,0.0,0.29,0.71,0.0,0.0,0.0,0.0
86,vase/train/vase_0393_SMPLER_centered_scaled_remeshing_iso_iter4,vase_0393_SMPLER,0.0,0.0,0.0,0.0,0.28,0.72,0.0,0.0
87,vase/train/vase_0138_SMPLER_centered_scaled_remeshing_iso_iter4,vase_0138_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
88,vase/train/vase_0085_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0085_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
89,vase/train/vase_0025_SMPLER_centered_scaled_remeshing_iso_iter4,vase_0025_SMPLER,0.29,0.71,0.0,0.0,0.0,0.0,0.0,0.0
90,vase/train/vase_0003_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0003_SMPLER,0.0,0.0,0.0,0.0,0.28,0.72,0.0,0.0
91,vase/train/vase_0166_SMPLER_centered_scaled_remeshing_iso_iter9,vase_0166_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
92,vase/train/vase_0018_SMPLER_centered_scaled_remeshing_iso_iter6,vase_0018_SMPLER,0.0,0.73,0.27,0.0,0.0,0.0,0.0,0.0
93,vase/train/vase_0274_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0274_SMPLER,0.29,0.71,0.0,0.0,0.0,0.0,0.0,0.0
94,vase/train/vase_0182_SMPLER_centered_scaled_remeshing_iso_iter6,vase_0182_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
95,vase/train/vase_0448_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0448_SMPLER,0.0,0.73,0.27,0.0,0.0,0.0,0.0,0.0
96,vase/train/vase_0201_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0201_SMPLER,0.0,0.0,0.29,0.71,0.0,0.0,0.0,0.0
97,vase/train/vase_0021_SMPLER_centered_scaled_remeshing_iso_iter4,vase_0021_SMPLER,0.0,0.0,0.29,0.71,0.0,0.0,0.0,0.0
98,vase/train/vase_0115_SMPLER_centered_scaled_remeshing_iso_iter6,vase_0115_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
99,vase/train/vase_0170_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0170_SMPLER,0.0,0.0,0.0,0.0,0.0,0.71,0.29,0.0
100,vase/train/vase_0211_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0211_SMPLER,0.0,0.73,0.27,0.0,0.0,0.0,0.0,0.0
101,vase/train/vase_0374_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0374_SMPLER,0.0,0.0,0.29,0.71,0.0,0.0,0.0,0.0
102,vase/train/vase_0196_SMPLER_centered_scaled_remeshing_iso_iter3,vase_0196_SMPLER,0.0,0.0,0.0,0.0,0.0,0.71,0.29,0.0
103,vase/train/vase_0269_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0269_SMPLER,0.0,0.0,0.0,0.0,0.0,0.71,0.29,0.0
104,vase/train/vase_0124_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0124_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
105,vase/train/vase_0094_SMPLER_centered_scaled_remeshing_iso_iter6,vase_0094_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
106,vase/train/vase_0275_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0275_SMPLER,0.0,0.73,0.27,0.0,0.0,0.0,0.0,0.0
107,vase/train/vase_0407_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0407_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
108,vase/train/vase_0031_SMPLER_centered_scaled_remeshing_iso_iter4,vase_0031_SMPLER,0.0,0.0,0.0,0.72,0.28,0.0,0.0,0.0
109,vase/train/vase_0339_SMPLER_centered_scaled_remeshing_iso_iter8,vase_0339_SMPLER,0.29,0.71,0.0,0.0,0.0,0.0,0.0,0.0
110,vase/train/vase_0156_SMPLER_centered_scaled_remeshing_iso_iter6,vase_0156_SMPLER,0.29,0.71,0.0,0.0,0.0,0.0,0.0,0.0
111,vase/train/vase_0276_SMPLER_centered_scaled_remeshing_iso_iter3,vase_0276_SMPLER,0.87,0.07,0.0,0.0,0.0,0.0,0.0,0.07
112,vase/train/vase_0040_SMPLER_centered_scaled_remeshing_iso_iter10,vase_0040_SMPLER,0.87,0.07,0.0,0.0,0.0,0.0,0.0,0.07
113,vase/train/vase_0324_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0324_SMPLER,0.0,0.0,0.0,0.05,0.9,0.05,0.0,0.0
114,vase/train/vase_0167_SMPLER_centered_scaled_remeshing_iso_iter5,vase_0167_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
115,vase/train/vase_0286_SMPLER_centered_scaled_remeshing_iso_iter8,vase_0286_SMPLER,0.0,0.73,0.27,0.0,0.0,0.0,0.0,0.0
116,vase/train/vase_0425_SMPLER_centered_scaled_remeshing_iso_iter4,vase_0425_SMPLER,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
117,vase/train/vase_0112_SMPLER_centered_scaled_remeshing_iso_iter4,vase_0112_SMPLER,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
118,vase/train/vase_0091_SMPLER_centered_scaled_remeshing_iso_iter7,vase_0091_SMPLER,0.0,0.0,0.29,0.71,0.0,0.0,0.0,0.0
