,path,name,0-1,1-1,2-1,3-1,4-1,5-1,6-1,7-1
13,dresser/test/dresser_0265_SMPLER_centered_scaled_remeshing_iso_iter7,dresser_0265,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
14,dresser/train/dresser_0131_SMPLER_centered_scaled_remeshing_iso_iter9,dresser_0131,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
15,dresser/train/dresser_0060_SMPLER_centered_scaled_remeshing_iso_iter9,dresser_0060,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
16,dresser/test/dresser_0252_SMPLER_centered_scaled_remeshing_iso_iter14,dresser_0252,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
17,dresser/train/dresser_0187_SMPLER_centered_scaled_remeshing_iso_iter8,dresser_0187,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
18,dresser/train/dresser_0037_SMPLER_centered_scaled_remeshing_iso_iter10,dresser_0037,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
19,dresser/train/dresser_0164_SMPLER_centered_scaled_remeshing_iso_iter9,dresser_0164,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
20,dresser/train/dresser_0114_SMPLER_centered_scaled_remeshing_iso_iter9,dresser_0114,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
21,dresser/test/dresser_0283_SMPLER_centered_scaled_remeshing_iso_iter10,dresser_0283,0.0,0.0,0.0,0.69,0.31,0.0,0.0,0.0
22,dresser/test/dresser_0264_SMPLER_centered_scaled_remeshing_iso_iter8,dresser_0264,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
23,dresser/test/dresser_0279_SMPLER_centered_scaled_remeshing_iso_iter15,dresser_0279,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
24,dresser/test/dresser_0222_SMPLER_centered_scaled_remeshing_iso_iter8,dresser_0222,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
25,dresser/train/dresser_0085_SMPLER_centered_scaled_remeshing_iso_iter8,dresser_0085,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
26,dresser/train/dresser_0173_SMPLER_centered_scaled_remeshing_iso_iter8,dresser_0173,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
27,dresser/test/dresser_0207_SMPLER_centered_scaled_remeshing_iso_iter6,dresser_0207,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
28,dresser/test/dresser_0236_SMPLER_centered_scaled_remeshing_iso_iter6,dresser_0236,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
29,dresser/train/dresser_0112_SMPLER_centered_scaled_remeshing_iso_iter9,dresser_0112,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
30,dresser/train/dresser_0036_SMPLER_centered_scaled_remeshing_iso_iter8,dresser_0036,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
31,dresser/train/dresser_0081_SMPLER_centered_scaled_remeshing_iso_iter11,dresser_0081,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
32,dresser/train/dresser_0020_SMPLER_centered_scaled_remeshing_iso_iter9,dresser_0020,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
33,dresser/train/dresser_0184_SMPLER_centered_scaled_remeshing_iso_iter15,dresser_0184,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
34,dresser/test/dresser_0254_SMPLER_centered_scaled_remeshing_iso_iter11,dresser_0254,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
35,dresser/test/dresser_0219_SMPLER_centered_scaled_remeshing_iso_iter8,dresser_0219,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
36,dresser/train/dresser_0117_SMPLER_centered_scaled_remeshing_iso_iter7,dresser_0117,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
37,dresser/train/dresser_0035_SMPLER_centered_scaled_remeshing_iso_iter8,dresser_0035,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
38,dresser/test/dresser_0266_SMPLER_centered_scaled_remeshing_iso_iter8,dresser_0266,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
39,dresser/test/dresser_0275_SMPLER_centered_scaled_remeshing_iso_iter8,dresser_0275,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
40,dresser/train/dresser_0151_SMPLER_centered_scaled_remeshing_iso_iter8,dresser_0151,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
41,dresser/test/dresser_0282_SMPLER_centered_scaled_remeshing_iso_iter6,dresser_0282,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
42,dresser/train/dresser_0065_SMPLER_centered_scaled_remeshing_iso_iter7,dresser_0065,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
43,dresser/train/dresser_0121_SMPLER_centered_scaled_remeshing_iso_iter7,dresser_0121,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
