,path,name,0-1,1-1,2-1,3-1,4-1,5-1,6-1,7-1
34,bench/test/bench_0189_SMPLER_centered_scaled_remeshing_iso_iter11,bench_0189_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
35,bench/train/bench_0113_SMPLER_centered_scaled_remeshing_iso_iter9,bench_0113_SMPLER,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.62
36,bench/test/bench_0180_SMPLER_centered_scaled_remeshing_iso_iter7,bench_0180_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
37,bench/train/bench_0102_SMPLER_centered_scaled_remeshing_iso_iter9,bench_0102_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
38,bench/test/bench_0184_SMPLER_centered_scaled_remeshing_iso_iter11,bench_0184_SMPLER,0.0,0.0,0.0,0.0,0.31,0.69,0.0,0.0
39,bench/train/bench_0093_SMPLER_centered_scaled_remeshing_iso_iter13,bench_0093_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
40,bench/train/bench_0161_SMPLER_centered_scaled_remeshing_iso_iter9,bench_0161_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
41,bench/train/bench_0017_SMPLER_centered_scaled_remeshing_iso_iter10,bench_0017_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
42,bench/train/bench_0130_SMPLER_centered_scaled_remeshing_iso_iter8,bench_0130_SMPLER,0.0,0.0,0.0,0.06,0.88,0.06,0.0,0.0
43,bench/train/bench_0035_SMPLER_centered_scaled_remeshing_iso_iter9,bench_0035_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
44,bench/train/bench_0043_SMPLER_centered_scaled_remeshing_iso_iter8,bench_0043_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
45,bench/train/bench_0154_SMPLER_centered_scaled_remeshing_iso_iter8,bench_0154_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
46,bench/train/bench_0118_SMPLER_centered_scaled_remeshing_iso_iter12,bench_0118_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
47,bench/train/bench_0048_SMPLER_centered_scaled_remeshing_iso_iter13,bench_0048_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
