,path,name,0-1,1-1,2-1,3-1,4-1,5-1,6-1,7-1
86,chair/train/chair_0734_SMPLER_centered_scaled_remeshing_iso_iter3,chair_0734_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
87,chair/test/chair_0954_SMPLER_centered_scaled_remeshing_iso_iter10,chair_0954_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
88,chair/train/chair_0843_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0843_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
89,chair/train/chair_0444_SMPLER_centered_scaled_remeshing_iso_iter3,chair_0444_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
90,chair/train/chair_0200_SMPLER_centered_scaled_remeshing_iso_iter7,chair_0200_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
91,chair/train/chair_0128_SMPLER_centered_scaled_remeshing_iso_iter7,chair_0128_SMPLER,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.31
92,chair/train/chair_0872_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0872_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
93,chair/train/chair_0468_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0468_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
94,chair/train/chair_0046_SMPLER_centered_scaled_remeshing_iso_iter5,chair_0046_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
95,chair/train/chair_0672_SMPLER_centered_scaled_remeshing_iso_iter9,chair_0672_SMPLER,0.0,0.0,0.0,0.0,0.06,0.88,0.06,0.0
96,chair/train/chair_0765_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0765_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
97,chair/train/chair_0311_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0311_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
98,chair/train/chair_0472_SMPLER_centered_scaled_remeshing_iso_iter9,chair_0472_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
99,chair/train/chair_0065_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0065_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
100,chair/train/chair_0855_SMPLER_centered_scaled_remeshing_iso_iter7,chair_0855_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
101,chair/train/chair_0850_SMPLER_centered_scaled_remeshing_iso_iter7,chair_0850_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
102,chair/train/chair_0612_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0612_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
103,chair/test/chair_0965_SMPLER_centered_scaled_remeshing_iso_iter7,chair_0965_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
104,chair/train/chair_0057_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0057_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
105,chair/test/chair_0946_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0946_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
106,chair/train/chair_0574_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0574_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
107,chair/train/chair_0187_SMPLER_centered_scaled_remeshing_iso_iter3,chair_0187_SMPLER,0.0,0.0,0.0,0.0,0.06,0.88,0.06,0.0
108,chair/test/chair_0934_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0934_SMPLER,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
109,chair/train/chair_0819_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0819_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
110,chair/train/chair_0716_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0716_SMPLER,0.0,0.0,0.0,0.0,0.06,0.88,0.06,0.0
111,chair/train/chair_0818_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0818_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
112,chair/train/chair_0147_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0147_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
113,chair/test/chair_0972_SMPLER_centered_scaled_remeshing_iso_iter10,chair_0972_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
114,chair/train/chair_0547_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0547_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
115,chair/test/chair_0924_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0924_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
116,chair/train/chair_0426_SMPLER_centered_scaled_remeshing_iso_iter4,chair_0426_SMPLER,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
117,chair/train/chair_0161_SMPLER_centered_scaled_remeshing_iso_iter7,chair_0161_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
118,chair/test/chair_0940_SMPLER_centered_scaled_remeshing_iso_iter9,chair_0940_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
119,chair/train/chair_0501_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0501_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
120,chair/train/chair_0502_SMPLER_centered_scaled_remeshing_iso_iter9,chair_0502_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
121,chair/test/chair_0978_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0978_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
122,chair/train/chair_0186_SMPLER_centered_scaled_remeshing_iso_iter9,chair_0186_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
123,chair/train/chair_0174_SMPLER_centered_scaled_remeshing_iso_iter5,chair_0174_SMPLER,0.0,0.0,0.0,0.0,0.06,0.88,0.06,0.0
124,chair/test/chair_0971_SMPLER_centered_scaled_remeshing_iso_iter5,chair_0971_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
125,chair/test/chair_0974_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0974_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
126,chair/train/chair_0597_SMPLER_centered_scaled_remeshing_iso_iter10,chair_0597_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
127,chair/train/chair_0332_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0332_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
128,chair/train/chair_0506_SMPLER_centered_scaled_remeshing_iso_iter10,chair_0506_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
129,chair/train/chair_0043_SMPLER_centered_scaled_remeshing_iso_iter11,chair_0043_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
130,chair/train/chair_0618_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0618_SMPLER,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.31
131,chair/train/chair_0268_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0268_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
132,chair/train/chair_0500_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0500_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
133,chair/train/chair_0621_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0621_SMPLER,0.0,0.0,0.0,0.0,0.0,0.31,0.69,0.0
134,chair/test/chair_0910_SMPLER_centered_scaled_remeshing_iso_iter9,chair_0910_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
135,chair/train/chair_0121_SMPLER_centered_scaled_remeshing_iso_iter9,chair_0121_SMPLER,0.0,0.0,0.0,0.0,0.06,0.88,0.06,0.0
136,chair/test/chair_0891_SMPLER_centered_scaled_remeshing_iso_iter10,chair_0891_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
137,chair/train/chair_0261_SMPLER_centered_scaled_remeshing_iso_iter7,chair_0261_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
138,chair/train/chair_0562_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0562_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
139,chair/train/chair_0382_SMPLER_centered_scaled_remeshing_iso_iter10,chair_0382_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
140,chair/test/chair_0897_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0897_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
141,chair/train/chair_0689_SMPLER_centered_scaled_remeshing_iso_iter7,chair_0689_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
142,chair/train/chair_0437_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0437_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
143,chair/train/chair_0153_SMPLER_centered_scaled_remeshing_iso_iter7,chair_0153_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
144,chair/test/chair_0930_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0930_SMPLER,0.0,0.0,0.0,0.0,0.06,0.88,0.06,0.0
145,chair/train/chair_0832_SMPLER_centered_scaled_remeshing_iso_iter7,chair_0832_SMPLER,0.0,0.0,0.0,0.0,0.0,0.31,0.69,0.0
146,chair/train/chair_0702_SMPLER_centered_scaled_remeshing_iso_iter7,chair_0702_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
147,chair/train/chair_0640_SMPLER_centered_scaled_remeshing_iso_iter9,chair_0640_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
148,chair/train/chair_0742_SMPLER_centered_scaled_remeshing_iso_iter7,chair_0742_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
149,chair/train/chair_0076_SMPLER_centered_scaled_remeshing_iso_iter7,chair_0076_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
150,chair/train/chair_0088_SMPLER_centered_scaled_remeshing_iso_iter7,chair_0088_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
151,chair/train/chair_0282_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0282_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
152,chair/train/chair_0205_SMPLER_centered_scaled_remeshing_iso_iter10,chair_0205_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
153,chair/train/chair_0697_SMPLER_centered_scaled_remeshing_iso_iter5,chair_0697_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
154,chair/train/chair_0447_SMPLER_centered_scaled_remeshing_iso_iter9,chair_0447_SMPLER,0.0,0.0,0.0,0.0,0.06,0.88,0.06,0.0
155,chair/test/chair_0941_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0941_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
156,chair/train/chair_0450_SMPLER_centered_scaled_remeshing_iso_iter9,chair_0450_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
157,chair/train/chair_0177_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0177_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
158,chair/train/chair_0217_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0217_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
159,chair/train/chair_0715_SMPLER_centered_scaled_remeshing_iso_iter4,chair_0715_SMPLER,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
160,chair/train/chair_0678_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0678_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
161,chair/train/chair_0866_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0866_SMPLER,0.06,0.88,0.06,0.0,0.0,0.0,0.0,0.0
162,chair/train/chair_0221_SMPLER_centered_scaled_remeshing_iso_iter5,chair_0221_SMPLER,0.0,0.0,0.0,0.0,0.06,0.88,0.06,0.0
163,chair/test/chair_0979_SMPLER_centered_scaled_remeshing_iso_iter5,chair_0979_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
164,chair/test/chair_0923_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0923_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
165,chair/train/chair_0474_SMPLER_centered_scaled_remeshing_iso_iter8,chair_0474_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
166,chair/train/chair_0708_SMPLER_centered_scaled_remeshing_iso_iter10,chair_0708_SMPLER,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0
167,chair/train/chair_0629_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0629_SMPLER,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
168,chair/train/chair_0484_SMPLER_centered_scaled_remeshing_iso_iter6,chair_0484_SMPLER,0.0,0.0,0.0,0.0,0.06,0.88,0.06,0.0
