,path,name,0-1,1-1,2-1,3-1,4-1,5-1,6-1,7-1
27,airplane/train/airplane_0419_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0419,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0
28,airplane/train/airplane_0396_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0396,0.0,0.0,0.0,0.0,0.0,0.76,0.24,0.0
29,airplane/train/airplane_0358_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0358,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
30,airplane/train/airplane_0451_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0451,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0
31,airplane/train/airplane_0121_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0121,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0
32,airplane/train/airplane_0045_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0045,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
33,airplane/train/airplane_0233_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0233,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25
34,airplane/train/airplane_0383_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0383,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0
35,airplane/train/airplane_0329_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0329,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
36,airplane/train/airplane_0105_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0105,0.0,0.0,0.0,0.0,0.0,0.18,0.82,0.0
37,airplane/train/airplane_0234_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0234,0.44,0.56,0.0,0.0,0.0,0.0,0.0,0.0
38,airplane/train/airplane_0182_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0182,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0
39,airplane/train/airplane_0588_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0588,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
40,airplane/train/airplane_0201_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0201,0.0,0.0,0.0,0.0,0.0,0.81,0.19,0.0
41,airplane/train/airplane_0619_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0619,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
42,airplane/test/airplane_0684_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0684,0.0,0.0,0.44,0.56,0.0,0.0,0.0,0.0
43,airplane/train/airplane_0604_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0604,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
44,airplane/train/airplane_0374_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0374,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
45,airplane/train/airplane_0288_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0288,0.0,0.76,0.24,0.0,0.0,0.0,0.0,0.0
46,airplane/train/airplane_0060_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0060,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
47,airplane/train/airplane_0276_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0276,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.56
48,airplane/train/airplane_0387_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0387,0.0,0.0,0.0,0.0,0.0,0.81,0.19,0.0
49,airplane/train/airplane_0351_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0351,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
50,airplane/train/airplane_0195_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0195,0.0,0.88,0.12,0.0,0.0,0.0,0.0,0.0
51,airplane/train/airplane_0291_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0291,0.0,0.76,0.24,0.0,0.0,0.0,0.0,0.0
52,airplane/train/airplane_0606_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0606,0.0,0.0,0.0,0.0,0.0,0.18,0.82,0.0
53,airplane/test/airplane_0698_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0698,0.0,0.19,0.81,0.0,0.0,0.0,0.0,0.0
54,airplane/train/airplane_0402_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0402,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
55,airplane/train/airplane_0563_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0563,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
56,airplane/train/airplane_0211_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0211,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
57,airplane/train/airplane_0054_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0054,0.0,0.06,0.89,0.06,0.0,0.0,0.0,0.0
58,airplane/train/airplane_0167_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0167,0.0,0.0,0.0,0.11,0.83,0.06,0.0,0.0
59,airplane/train/airplane_0037_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0037,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
60,airplane/test/airplane_0699_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0699,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
61,airplane/train/airplane_0337_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0337,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.44
62,airplane/train/airplane_0293_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0293,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
63,airplane/train/airplane_0577_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0577,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
64,airplane/train/airplane_0482_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0482,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
65,airplane/train/airplane_0224_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0224,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
66,airplane/train/airplane_0181_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0181,0.0,0.0,0.44,0.56,0.0,0.0,0.0,0.0
67,airplane/train/airplane_0446_SMPLER_centered_scaled_remeshing_iso_iter16,airplane_0446,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
68,airplane/test/airplane_0716_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0716,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0
69,airplane/train/airplane_0562_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0562,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
70,airplane/test/airplane_0724_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0724,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67
71,airplane/train/airplane_0062_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0062,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0
72,airplane/train/airplane_0373_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0373,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67
73,airplane/train/airplane_0129_SMPLER_centered_scaled_remeshing_iso_iter3,airplane_0129,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
74,airplane/test/airplane_0707_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0707,0.0,0.0,0.0,0.0,0.0,0.11,0.83,0.06
75,airplane/train/airplane_0085_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0085,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
76,airplane/train/airplane_0066_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0066,0.0,0.0,0.0,0.0,0.0,0.11,0.83,0.06
77,airplane/train/airplane_0479_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0479,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0
78,airplane/train/airplane_0456_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0456,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
79,airplane/train/airplane_0447_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0447,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.12
80,airplane/train/airplane_0075_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0075,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
81,airplane/train/airplane_0599_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0599,0.0,0.0,0.44,0.56,0.0,0.0,0.0,0.0
82,airplane/train/airplane_0312_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0312,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
83,airplane/train/airplane_0538_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0538,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
84,airplane/train/airplane_0112_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0112,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0
85,airplane/test/airplane_0689_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0689,0.0,0.0,0.44,0.56,0.0,0.0,0.0,0.0
86,airplane/train/airplane_0240_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0240,0.0,0.76,0.24,0.0,0.0,0.0,0.0,0.0
87,airplane/train/airplane_0452_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0452,0.0,0.0,0.0,0.0,0.0,0.76,0.24,0.0
88,airplane/train/airplane_0226_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0226,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
89,airplane/train/airplane_0196_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0196,0.0,0.0,0.0,0.06,0.88,0.06,0.0,0.0
90,airplane/train/airplane_0024_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0024,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
91,airplane/train/airplane_0175_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0175,0.0,0.0,0.0,0.0,0.0,0.31,0.69,0.0
92,airplane/test/airplane_0654_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0654,0.0,0.0,0.47,0.53,0.0,0.0,0.0,0.0
93,airplane/train/airplane_0091_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0091,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
94,airplane/test/airplane_0719_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0719,0.0,0.0,0.0,0.0,0.0,0.82,0.18,0.0
95,airplane/train/airplane_0189_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0189,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
96,airplane/train/airplane_0334_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0334,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
97,airplane/test/airplane_0672_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0672,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
98,airplane/train/airplane_0117_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0117,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
99,airplane/train/airplane_0144_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0144,0.0,0.18,0.82,0.0,0.0,0.0,0.0,0.0
100,airplane/train/airplane_0141_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0141,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.56
101,airplane/train/airplane_0380_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0380,0.0,0.0,0.0,0.0,0.33,0.67,0.0,0.0
102,airplane/train/airplane_0179_SMPLER_centered_scaled_remeshing_iso_iter3,airplane_0179,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0
103,airplane/train/airplane_0457_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0457,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
104,airplane/train/airplane_0454_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0454,0.0,0.0,0.0,0.76,0.24,0.0,0.0,0.0
105,airplane/train/airplane_0008_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0008,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0
106,airplane/train/airplane_0536_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0536,0.0,0.0,0.44,0.56,0.0,0.0,0.0,0.0
107,airplane/train/airplane_0555_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0555,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.53
108,airplane/train/airplane_0194_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0194,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.69
109,airplane/train/airplane_0035_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0035,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.81
110,airplane/train/airplane_0080_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0080,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
111,airplane/train/airplane_0617_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0617,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
112,airplane/train/airplane_0357_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0357,0.83,0.06,0.0,0.0,0.0,0.0,0.0,0.11
113,airplane/train/airplane_0152_SMPLER_centered_scaled_remeshing_iso_iterNone,airplane_0152,0.0,0.0,0.0,0.0,0.0,0.11,0.83,0.06
114,airplane/train/airplane_0590_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0590,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
115,airplane/train/airplane_0046_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0046,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
116,airplane/train/airplane_0228_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0228,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.12
117,airplane/train/airplane_0427_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0427,0.0,0.0,0.31,0.69,0.0,0.0,0.0,0.0
118,airplane/train/airplane_0391_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0391,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.53
119,airplane/train/airplane_0127_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0127,0.0,0.06,0.89,0.06,0.0,0.0,0.0,0.0
120,airplane/train/airplane_0260_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0260,0.0,0.0,0.0,0.0,0.0,0.81,0.19,0.0
121,airplane/train/airplane_0535_SMPLER_centered_scaled_remeshing_iso_iter3,airplane_0535,0.0,0.0,0.0,0.11,0.83,0.06,0.0,0.0
122,airplane/train/airplane_0302_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0302,0.0,0.0,0.0,0.0,0.0,0.53,0.47,0.0
123,airplane/train/airplane_0147_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0147,0.0,0.0,0.0,0.0,0.0,0.69,0.31,0.0
124,airplane/train/airplane_0015_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0015,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.0
125,airplane/train/airplane_0259_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0259,0.0,0.0,0.44,0.56,0.0,0.0,0.0,0.0
126,airplane/train/airplane_0063_SMPLER_centered_scaled_remeshing_iso_iter17,airplane_0063,0.0,0.0,0.0,0.0,0.0,0.53,0.47,0.0
127,airplane/train/airplane_0051_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0051,0.0,0.0,0.0,0.0,0.0,0.82,0.18,0.0
128,airplane/train/airplane_0256_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0256,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
129,airplane/train/airplane_0140_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0140,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.62
130,airplane/train/airplane_0437_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0437,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
131,airplane/train/airplane_0266_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0266,0.0,0.0,0.06,0.83,0.11,0.0,0.0,0.0
132,airplane/test/airplane_0691_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0691,0.0,0.0,0.31,0.69,0.0,0.0,0.0,0.0
133,airplane/train/airplane_0367_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0367,0.0,0.76,0.24,0.0,0.0,0.0,0.0,0.0
134,airplane/train/airplane_0572_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0572,0.0,0.0,0.0,0.0,0.0,0.11,0.83,0.06
135,airplane/train/airplane_0461_SMPLER_centered_scaled_remeshing_iso_iter11,airplane_0461,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0
136,airplane/test/airplane_0676_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0676,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
137,airplane/train/airplane_0250_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0250,0.0,0.82,0.18,0.0,0.0,0.0,0.0,0.0
138,airplane/train/airplane_0068_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0068,0.0,0.0,0.0,0.76,0.24,0.0,0.0,0.0
139,airplane/train/airplane_0605_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0605,0.0,0.0,0.0,0.0,0.0,0.69,0.31,0.0
140,airplane/train/airplane_0424_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0424,0.0,0.0,0.0,0.0,0.0,0.81,0.19,0.0
141,airplane/test/airplane_0629_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0629,0.0,0.69,0.31,0.0,0.0,0.0,0.0,0.0
142,airplane/train/airplane_0345_SMPLER_centered_scaled_remeshing_iso_iter3,airplane_0345,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0
143,airplane/train/airplane_0274_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0274,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
144,airplane/train/airplane_0203_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0203,0.0,0.0,0.0,0.0,0.0,0.88,0.12,0.0
145,airplane/train/airplane_0378_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0378,0.0,0.0,0.0,0.11,0.83,0.06,0.0,0.0
146,airplane/train/airplane_0289_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0289,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
147,airplane/train/airplane_0503_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0503,0.0,0.76,0.24,0.0,0.0,0.0,0.0,0.0
148,airplane/train/airplane_0414_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0414,0.0,0.0,0.0,0.0,0.0,0.81,0.19,0.0
149,airplane/train/airplane_0164_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0164,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
150,airplane/train/airplane_0532_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0532,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
151,airplane/train/airplane_0388_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0388,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0
152,airplane/train/airplane_0190_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0190,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
153,airplane/train/airplane_0143_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0143,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
154,airplane/test/airplane_0681_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0681,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0
155,airplane/train/airplane_0036_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0036,0.0,0.12,0.88,0.0,0.0,0.0,0.0,0.0
156,airplane/train/airplane_0377_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0377,0.0,0.0,0.0,0.0,0.0,0.11,0.83,0.06
157,airplane/train/airplane_0309_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0309,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
158,airplane/train/airplane_0515_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0515,0.0,0.0,0.0,0.0,0.31,0.69,0.0,0.0
159,airplane/test/airplane_0703_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0703,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.62
160,airplane/train/airplane_0210_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0210,0.83,0.06,0.0,0.0,0.0,0.0,0.0,0.11
161,airplane/train/airplane_0290_SMPLER_centered_scaled_remeshing_iso_iter3,airplane_0290,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0
162,airplane/train/airplane_0415_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0415,0.0,0.0,0.33,0.67,0.0,0.0,0.0,0.0
163,airplane/train/airplane_0371_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0371,0.0,0.0,0.0,0.0,0.0,0.81,0.19,0.0
164,airplane/train/airplane_0126_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0126,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0
165,airplane/train/airplane_0534_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0534,0.0,0.0,0.44,0.56,0.0,0.0,0.0,0.0
166,airplane/train/airplane_0145_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0145,0.0,0.0,0.0,0.06,0.83,0.11,0.0,0.0
167,airplane/train/airplane_0033_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0033,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0
168,airplane/train/airplane_0429_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0429,0.0,0.0,0.0,0.0,0.0,0.76,0.24,0.0
169,airplane/train/airplane_0399_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0399,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0
170,airplane/train/airplane_0313_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0313,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
171,airplane/train/airplane_0512_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0512,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0
172,airplane/train/airplane_0064_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0064,0.0,0.11,0.83,0.06,0.0,0.0,0.0,0.0
173,airplane/train/airplane_0568_SMPLER_centered_scaled_remeshing_iso_iter9,airplane_0568,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0
174,airplane/train/airplane_0308_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0308,0.0,0.0,0.0,0.0,0.0,0.06,0.88,0.06
175,airplane/test/airplane_0706_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0706,0.0,0.0,0.0,0.0,0.06,0.88,0.06,0.0
